File,registro,fecha,Unidad,proyecto,Solicitante,cantidad-solicitada,cantidad-subvencionada,Paises,Puntos-a,puntos-b,puntos-c,puntos-d
2010-2.csv,10-CAP2-1776,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Fomento del Turismo Sostenible en la provincia de Nador (Marruecos). Formación y promoción del empleo joven para el desarrollo productivo, social y ambiental.",ASOCIACIÓN GREEN CROSS ESPAÑA,99680,99680,Magreb y Oriente Medio: Marruecos,2,2,2,1.5
2010-2.csv,10-CAP2-1783,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Instituto Hispano Palestino de Formación y Capacitación de Funcionarios Palestinos y de Sociedad Civil FASE II,PANORAMA - THE PALESTINIAN CENTER FOR THE DISSEMINATION OF DEMOCRACY AND COMMUNITY DEVELOPMENT,239328,239328,Magreb y Oriente Medio: Territorios Palestinos,2.5,1.5,1,2.5
2010-2.csv,10-CAP2-1786,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,"Programa de Acción Humanitaria contra las Minas para los desplazados, refugiados y comunidades afectadas por la guerra en Katanga, República Democrática del Congo.",DANCHURCHAID,730928,301306,África Subsahariana: Congo (República Democrática del Congo),2,2,1.5,3
2010-2.csv,10-CAP2-1789,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Articulación de espacios para una cooperación horizontal para el desarrollo en el sector de la música.,ASOC CENTRO DE INICIATIVAS PARA LA COOPERACIÓN BATÁ,58.167,40000,Sin Determinar. General: España,2,1.5,2,2.5
2010-2.csv,10-CAP2-1792,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Lucha Contra la Tortura: acceso y asesoría jurídica para palestinos detenidos por Israel,PUBLIC COMMITTEE AGAINST TORTURE IN ISRAEL,60000,60000,Magreb y Oriente Medio: Israel ; Territorios Palestinos,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1796,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Abastecimiento de agua potable en la comuna rural de Gueladio,ONG BAL'LAME,320.5,120000,África Subsahariana: Níger,2.5,2,1.5,1.5
2010-2.csv,10-CAP2-1800,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",CENTRO DE FORMACIÓN INTEGRAL CASA ESPAÑA,FUNDACIÓN FEB 2014,339200,339200,África Subsahariana: Senegal,3,0.5,1.5,2.5
2010-2.csv,10-CAP2-1803,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Desarrollo de Género a través del Programa de Asistencia Social para los Desfavorecidos Centrado en la Ayuda por Maternidad,DEVELOPMENT ORGANISATION OF THE RURAL POOR,349328,349328,Asia Pacífico: Bangladesh,3,1,2,2
2010-2.csv,10-CAP2-1804,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Aprender para el futuro en un mundo global Construcción y ejercicio de la ciudadanía Educación para el Desarrollo Humano en el Año Internacional del acercamiento de las Culturas,RED DE ESCUELAS ASOCIADAS DE LA UNESCO,40000,10000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1806,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,CONSTRUYENDO REDES DE PAZ,SEMINARIO GALEGO DE EDUCACIÓN PARA A PAZ,200000,18000,Sin Determinar. General: España,3,2,2,2
2010-2.csv,10-CAP2-1807,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","AMPLIACIÓN DEL PROYECTO DE ACUICULTURA YARUM JEN EN GNILING MBAO,SAN LUIS,SENEGAL",ASOCIACIÓN CONSTRUYE MUNDO,62958,62958,África Subsahariana: Senegal,3,1,1.5,2.5
2010-2.csv,10-CAP2-1808,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",2º Master Salud Pública,UNIVERSIDAD INTERNACIONAL DE ANDALUCÍA,218556,185000,Magreb y Oriente Medio: Mauritania,2.75,1.5,1.5,3
2010-2.csv,10-CAP2-1809,07/09/2010,GABINETE TÉCNICO,FEDERACIONES EN COOPERACIÓN,FEDERACIÓN DE MUNICIPIOS Y PROVINCIAS DE EXTREMADURA,68500,34000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1826,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Organización y puesta en valor de 60 hectáreas en la región de Say,ONG BAL'LAME,465000,165000,África Subsahariana: Níger,2.5,1.5,2,2
2010-2.csv,10-CAP2-1828,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Programa de Cooperación Interuniversitario UNGE-UAH,FUNDACION GENERAL UNIVERSIDAD DE ALCALÁ,218922,60000,África Subsahariana: Guinea Ecuatorial,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1834,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"Plurinacionalidad, Interculturalidad y forma Estado en Ecuador",FUNDACIÓN POR LA EUROPA DE LOS CIUDADANOS,56728,56728,Iberoamérica y Caribe: Ecuador,2,2,2,2
2010-2.csv,10-CAP2-1839,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación en Pedagogía y Producción de Espectáculos Multidisciplinares en el Conservatorio de Artes y Multimedia Balla Fasseke Kouyate de Bamako,ARTS. CULTURA Y DESARROLLO,117600,117600,África Subsahariana: Mali,3,1.5,1.5,1.5
2010-2.csv,10-CAP2-1845,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Promoción del desarrollo en Latinoamérica mediante creación de agencias de desarrollo regional,ASOCIACIÓN ESPAÑOLA DE AGENCIAS DE DESARROLLO REGIONAL,57000,57000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1848,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Programa de recuperación del conflicto del Líbano: limpieza del campo de batalla en el Líbano meridional,MINES ADVISORY GROUP (MAG),600000,600000,Magreb y Oriente Medio: Líbano,2,2,2,2.5
2010-2.csv,10-CAP2-1851,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Creación de una explotación agropastoral destinada a las mujeres de Amora,ABDOU KARIM DIOP,59903,59903,África Subsahariana: Senegal,3,1.5,1.5,2
2010-2.csv,10-CAP2-1856,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,FORTALECIMIENTO DE LA SOCIEDAD CIVIL PARA LA PROMOCION Y DEFENSA DE LA IGUALDAD DE GÉNERO Y LA GOBERNABILIDAD DEMOCRÁTICA EN AMÉRICA LATINA Y EL CARIBE,RED ACTIVAS,219542,150000,Iberoamérica y Caribe: Ecuador ; Paraguay ; República Dominicana ; Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1857,06/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Fortalecimiento de los servicios de alojamiento en los campamentos de desplazados en el Darfur del Oeste,TERRE DES HOMMES FOUNDATION - SUDAN MISSION,249071,217951,África Subsahariana: Sudán,3,2,1.5,2
2010-2.csv,10-CAP2-1858,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Fortalecimiento de Servicios de Laboratorios Médicos en Sudán del Sur,MALTESER INTERNATIONAL,186953,186953,África Subsahariana: Sudán,3,1.5,1,2.5
2010-2.csv,10-CAP2-1861,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Educación para el desarrollo del IUDC-UCM: herramienta virtual para el desarrollo,FUNDACION GENERAL UNIVERSIDAD COMPLUTENSE DE MADRID,157.9,30000,Sin Determinar. General: España,2,2,1,2.5
2010-2.csv,10-CAP2-1866,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Lenguas Jóvenes: Programa de cultura y artes en tics en la educación básica y alfabetización de jóvenes en situación de riesgo y exclusión social.,"PUERTA JOVEN. JUVENTUD, CULTURA Y DESARROLLO A.C.",34670,18000,Iberoamérica y Caribe: México,1,2,2,2.5
2010-2.csv,10-CAP2-1871,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,PROYECTO EDUCATIVO DEL PALAU DE LA MÚSICA CATALANA EN CAMERÚN,FUNDACIÓ ORFEÓ CATALÀ-PALAU DE LA MÚSICA CATALANA,69000,25000,África Subsahariana: Camerún,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-1874,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Lucha contra la Impunidad en Centroamérica y justicia transicional,UNIVERSIDAD DE SALAMANCA,277300,150000,Iberoamérica y Caribe: El Salvador ; Guatemala ; Honduras ; Sin Determinar. General: España,3,2,2,2
2010-2.csv,10-CAP2-1875,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Apoyo y mejora del uso de TIC en el medio cultural de Nicaragua,FUNDACIÓN ARTSUR,80.1,30000,Iberoamérica y Caribe: Nicaragua,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1876,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,EL TEATRO COMO MEDIO DE SENSIBILIZACIÓN SOCIAL. CIELO DE CARTÓN,TEATRO DEL AZAR S.L.,40000,25000,Sin Determinar. General: España,2,2,2,2.5
2010-2.csv,10-CAP2-1877,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Gestión Ambiental y de Riesgos en la Cuenca del lago Atitlán. 2ª fase (GARICLA II),GEOLOGOS DEL MUNDO,226997,92997,Iberoamérica y Caribe: Guatemala,3,1.5,2,2
2010-2.csv,10-CAP2-1878,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Proyecto Valorización de Activos Culturales y Naturales en el territorio de Curahuara de Carangas,CENTRO DE DESARROLLO Y FOMENTO A LA AUTO AYUDA,60000,20000,Iberoamérica y Caribe: Bolivia,3,1.5,1.5,1.5
2010-2.csv,10-CAP2-1879,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Fortalecimiento de la Sociedad Civil organizada para la incidencia social y política en el espacio Euro-Mediterráneo,ECUENTRO CIVIL EUROMED,180000,180000,Sin Determinar. General: España,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1881,07/09/2010,GABINETE TÉCNICO,Los sindicatos actores globales de la cooperacion: Incorporacion del trabajo decente en la agenda Internacional de cooperacion y eficacia de las politicas de desarrollo desde una vision sindical,CONFEDERACIÓN SINDICAL INTERNACIONAL,160,120000,U.E y Países Occidentales: Bélgica,2.5,1,1,3
2010-2.csv,10-CAP2-1887,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Proyecto de formación en sonido e tecnica de luz y inserción sociolaboral de jovenes en formaciones artisticas,LA MALIENNE DE SONORISATION CONNECTIQUE ET VIDEO,52.7,45000,África Subsahariana: Mali,3,1.5,1.5,2
2010-2.csv,10-CAP2-1898,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Cine por el Pueblo Saharaui. VII Festival de Cine del Sahara; 2010,COORDINADORA ESTATAL DE ASOCIACIONES SOLIDARIAS CON EL SAHARA,68.9,25000,Magreb y Oriente Medio: Argelia,3,1.5,1.5,2
2010-2.csv,10-CAP2-1899,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Dotación y puesta en marcha de la Escuela de Formación Audiovisual del Sahara.II FASE,COORDINADORA ESTATAL DE ASOCIACIONES SOLIDARIAS CON EL SAHARA,36174,10000,Magreb y Oriente Medio: Argelia,2.7,1.6,1.5,2
2010-2.csv,10-CAP2-1901,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Impulso Cooperativo: apoyo al cooperativismo en la región Tánger-Tetuán,GEDI GESTIÓ I DISSENY SCCL,178535,178535,Magreb y Oriente Medio: Marruecos,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-1902,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Teleras de los Andes II,FUNDACIÓN ERNESTO SABATO,87.6,30000,Iberoamérica y Caribe: Argentina ; Bolivia,2.5,1.8,1.6,2.8
2010-2.csv,10-CAP2-1915,06/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Formación e información para el fortalecimiento de la democracia en Centroamérica: difusión del Cuarto Informe Estado de la Región en Desarrollo Humano Sostenible en sectores clave,FUNDACIÓN CENTRO DE ALTA TECNOLOGÍA,153530,50000,Iberoamérica y Caribe: Costa Rica,3,2,2,2
2010-2.csv,10-CAP2-1916,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Mapa de la participación de Paraguay,UNIVERSIDAD AUTÓNOMA DE BARCELONA,188100,100000,Iberoamérica y Caribe: Paraguay,2,2,1.5,2
2010-2.csv,10-CAP2-1922,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Acción Humanitaria de Eliminación de Minas en el Sur del Líbano,DANCHURCHAID,307383,307383,Magreb y Oriente Medio: Líbano,2,2,2,2.5
2010-2.csv,10-CAP2-1928,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,FOMENTO DEL EMPRENDIMIENTO Y DE LAS INDUSTRIAS CULTURALES EN COLOMBIA,FUNDACIÓN KREANTA,95000,20000,Iberoamérica y Caribe: Colombia,2,2,2,2.5
2010-2.csv,10-CAP2-1955,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Financiamento del Forò MEDays 2010 y del trabajo de sintesis de las discussiones,INSTITUT AMADEUS,100000,100000,Magreb y Oriente Medio: Marruecos,2,2,1.5,2
2010-2.csv,10-CAP2-1986,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación del Profesorado en Tecnologías de la Información y la Comunicación,CENTRO UNESCO DEL CAMPO DE GIBRALTAR,150000,12000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1992,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"Emancipación y empoderamiento del colectivo de mujeres del barrio de La Prusia, Granada, Nicaragua",ASOCIACIÓN CASAS DE LA ESPERANZA,16000,16000,Iberoamérica y Caribe: Nicaragua,2.5,2,2,2.5
2010-2.csv,10-CAP2-2000,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,PROMOCIÓN DEL ACCESO A LA JUSTICIA Y DE UNA CULTURA DE RESPETO A LOS DERECHOS HUMANOS EN LA ZONA NOROCCIDENTAL DE HONDURAS,"EQUIPO DE REFLEXIÓN, INVESTIGACIÓN Y COMUNICACIÓN",1247200,100000,Iberoamérica y Caribe: Honduras,3,2,2,2.5
2010-2.csv,10-CAP2-2002,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"EXCAVACIÓN Y ESTUDIO DE UN DINOSAURIO REBAQUISÁURIDO EN EL CHOCÓN (NEUQUÉN, ARGENTINA)",COLECTIVO ARQUEOLÓGICO Y PALEONTOLÓGICO DE SALAS,17300,17300,Iberoamérica y Caribe: Argentina,2,2,2,1.5
2010-2.csv,10-CAP2-2031,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Refuerzo de la formacion profesional en el sector audiovisual a traves de una formacion y realizacion de pelicula para sensibilizar a la juventud de Mali,MACINA FILMS,50000,25000,África Subsahariana: Mali,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2044,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",PROGRAMA SOCIODEPORTIVO Y DE FORMACIÓN PROFESIONAL EN MALÍ,FUNDACIÓN REAL MADRID,55000,55000,África Subsahariana: Mali,3,1.5,1,2
2010-2.csv,10-CAP2-2045,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Lucha contra la pobreza y promoción del desarrollo sostenible mediante la producción y Comercio Justo de productos textiles manufacturados en los Andes argentino-bolivianos.,FUNDACIÓN ERNESTO SABATO,106076,106076,Iberoamérica y Caribe: Argentina ; Bolivia,3,2,2,2.5
2010-2.csv,10-CAP2-2050,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Interlocuciones: Participacion Ciudadana y Construccion de Paz,MUJERES EN LAS ARTES,68.8,25000,Iberoamérica y Caribe: Honduras,3,2,1.5,2.5
2010-2.csv,10-CAP2-2051,06/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Equipar y Amueblar el Pabellón Rey de España del Hospital de Spanish Town,AUTORIDAD SANITARIA REGIONAL,323291,100000,Iberoamérica y Caribe: Jamaica,3,2,2,2
2010-2.csv,10-CAP2-2055,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Promoción del Desarrollo Humano en el Departamento del Cauca desde la relación entre la Universidad y la Sociedad.,INSTITUCIÓN UNIVERSITARIA TECNOLÓGICA DE COMFACAUCA,23764,23764,Iberoamérica y Caribe: Colombia,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2059,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Atención a niños/as y jóvenes en riesgo con actividades lúdico formativas en zonas urbano marginales,CENTRO DE INTEGRACIÓN FAMILIAR,115357,115357,Iberoamérica y Caribe: Guatemala,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2062,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Puesta en funcionamiento de un espacio para el desarrollo del programa de prevención del riesgo social en jóvenes y adolescentes de Concepción las Lomas.,ASOCIACIÓN FUTURO VIVO,115056,95000,Iberoamérica y Caribe: Guatemala,2,2,2,3
2010-2.csv,10-CAP2-2063,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Hornos de biogas para artesanos alfareros de Atzompa, Oaxaca",CONSEJO PARA INNOVAR LA TRADICION CERAMICA DE OAXACA AC,19552,14031,Iberoamérica y Caribe: México,2,2,1.5,2
2010-2.csv,10-CAP2-2065,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"Energía Solar para 11 Familias rurales en el municipio de San Marcos, Departamento de Carazo, Nicaragua",ASOCIACIÓN PARA LA PROMOCIÓN Y DESARROLLO INTEGRAL DE LOS MUNICIPIOS,7037,7037,Iberoamérica y Caribe: Nicaragua,2.5,2,2,2.5
2010-2.csv,10-CAP2-2085,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Con su propios ojos: programa de sensibilización sobre la vulneración de Derechos Humanos de la población palestina (II fase),BREAKING THE SILENCE,180763,180763,Magreb y Oriente Medio: Territorios Palestinos,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2090,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Ayuda humanitaria para los refugiados chadianos y centroafricanos en Camerún. Fase II,CRUZ ROJA ESPAÑOLA,450000,430080,África Subsahariana: Camerún,1.5,2,2,2
2010-2.csv,10-CAP2-2092,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,CREATIC4AFRICA: Laboratorio de Creatividad e Investigación Tecnológica para el Desarrollo Económico y Social de África,FUNDACION CTIC,110664,80000,África Subsahariana Varios Países,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2093,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Proyecto de Investigación para el Desarrollo: ICT Tools for Early Diagnosis Support (TB) - TEDS-TB,FUNDACION CTIC,79.858,40000,Iberoamérica y Caribe: Perú,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2099,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Fortalecimiento y asistencia en salud mental y apoyo psicosocial en crisis crónicas. Franja de Gaza y Cisjordania. Territorios Palestinos.,MÉDICOS DEL MUNDO,197678,197678,Magreb y Oriente Medio: Territorios Palestinos,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2104,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,"Mejora de la Protección, Bienestar Material y Psicosocial de Personas Mayores y Comunidades de Acogida en Beni (Republica Democratica de Congo)",HELPAGE INTERNATIONAL ESPANA,150224,150224,África Subsahariana: Congo (República Democrática del Congo),2.5,1.5,2,2
2010-2.csv,10-CAP2-2109,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Fortalecimiento del Festival Internacional de Poesía de Granada como plataforma de una cultura de paz y desarrollo humano,FUNDACIÓN FESTIVAL INTERNACIONAL DE POESÍA DE GRANADA,63.519,20000,Iberoamérica y Caribe: Nicaragua,2,2,2,2
2010-2.csv,10-CAP2-2113,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Fomento de la cooperación entre Jenín y Gilboa a través de la promoción del turismo transfronterizo en la región,JENIN GOVERNORATE,1015938,500000,Magreb y Oriente Medio: Israel ; Territorios Palestinos,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-2114,07/09/2010,GABINETE TÉCNICO,Un paso más hacia el Comercio Justo,"ÁREA DE PARTICIPACIÓN CIUDADANA, INMIGRACIÓN Y COOPERACIÓN AL DESARROLLO",62800,26600,Sin Determinar. General: España,3,2,2,2
2010-2.csv,10-CAP2-2118,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,RED DE COMUNICACIÓN E INFORMACIÓN ON LINE: GÉNEROYCOOPERACIÓN,SEIS DRAGONES PRODUCCIONES,35800,30000,Sin Determinar. General: España,2,2,2,1.5
2010-2.csv,10-CAP2-2120,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Cross Cultural Business Networking,"DOCULTURA, RECURSOS PARA LA GESTIÓN CULTURAL",20519,15000,Sin Determinar. General: España,1.5,2,2,2
2010-2.csv,10-CAP2-2123,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"MUJERDOC - II Festival Internacional de Cine Documental sobre Género, diversidad cultural y mestizaje.",SEIS DRAGONES PRODUCCIONES,46050,40000,Sin Determinar. General: España,3,1.5,2,1.5
2010-2.csv,10-CAP2-2126,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"MUJERES EN TRÁNSITO. Mejorando la calidad de vida de mujeres migrantes, en tránsito y desplazadas en la franja fronteriza dominico-haitiana a través disminución niveles de violencia y mejora de SSySR.",MUJERES DEL MUNDO,207250,100000,Iberoamérica y Caribe: Haití ; República Dominicana,2.5,1.25,1.25,2.5
2010-2.csv,10-CAP2-2129,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Refuerzo de los mecanismos de integración de las mujeres en la pesca post-extractiva en las comunidades pesqueras de Gambia,FUNDACION PHILIPPE COUSTEAU UNIÓN DE LOS OCEANOS,122650,122650,África Subsahariana: Gambia,3,1,1.5,3
2010-2.csv,10-CAP2-2133,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Instauracion de actividades generadoras de renta en costura para los jovenes del municipio de Karadjé.,ENTIDAD CARREFOUR JEUNESSE,18432,18432,África Subsahariana: Níger,3,1.5,1.5,3
2010-2.csv,10-CAP2-2135,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,FORTALECIMIENTO CASA DE ESPAÑA EN TIRANA,CASA DE ESPAÑA,42000,25000,PECO y CEI: Albania,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-2136,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Segunda fase del Plan de Modernización Continua del Ayuntamiento de Saint Louis,CABILDO INSULAR DE TENERIFE,274000,274000,África Subsahariana: Senegal,2.5,1.5,2,2
2010-2.csv,10-CAP2-2139,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,PROYECTO RAICES. COMUNIDAD LAGO ROSARIO-SIERRA COLORADA,ESTEBAN WIDNICKY,36800,15000,Iberoamérica y Caribe: Argentina,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-2141,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Fortalecer el programa de la Media Luna Roja Argelina de apoyo a la reinserción social de las mujeres privadas de libertad.,CROISSANT ROUGE ALGERIEN,279720,279720,Magreb y Oriente Medio: Argelia,3,2,2,2
2010-2.csv,10-CAP2-2144,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,PROYECTO UNESCO PARA LA EDUCACION E IGUALDAD DE LA MUJER AFRICANA Y FORMACION DE FORMADORES,ASOCIACION MUJERES PARA EL DIALOGO Y LA EDUCACION,40000,6000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-2147,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Apoyar la producción de alimentos respetuosa con el medio ambiente para residentes y retornados en el Condado de Budi. Fase II,DANCHURCHAID,237745,200000,África Subsahariana: Sudán,2.5,2,1.5,2.5
2010-2.csv,10-CAP2-2157,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Fomento del desarrollo económico y social: implantación del Itinerario Cultural del Mudéjar y Barroco,FUNDACION PUBLICA ANDALUZA EL LEGADO ANDALUSI,196.298,30000,Sin Determinar. General: España,2,2,2,1.5
2010-2.csv,10-CAP2-2158,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",SEGUNDA FASE DEL PROYECTO HATSHEPSUT WOMEN¿S BUSINESS DEVELOPMENT CENTRE - HWBDC-,EGYPTIAN BUSINESS WOMEN ASSOCIATION,188620,188620,Magreb y Oriente Medio: Egipto,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-2167,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,TERCERA FASE DEL PROYECTO DE DESARROLLO Y CAPACITACIÓN DOCENTE Y ARTÍSTICA DE LA ACADEMIA NACIONAL DE MÚSICA Y DE LA ORQUESTA FILARMÓNICA DE HANOI,RICARDO DEL CAMPO OREJA,60000,20000,Asia Pacífico: Vietnam,2,2,2,1.5
2010-2.csv,10-CAP2-2170,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,Programa de Nutrición en los Districtos del Norte de Bangladesh.,ACTION CONTRE LA FAIM,182393,182393,Asia Pacífico: Bangladesh,2,2,2,1.5
2010-2.csv,10-CAP2-2172,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"II FESTIVAL DE MUSIQUES TRADITIONNELLES DE RUFISQUEY ENCUENTROS HISPANO SENEGALESES , TRADIFEST",CELLULE POUR LA PROMOTION DES ARTS ET DE LA CULTURE,38000,20000,África Subsahariana: Senegal,1.5,2,2,2
